steer_dir, step_count, heading, gyro_x, gyro_y, accel_x, accel_y
1,5013,359.94,1.5,0.25,-0.35,0.3
1,5016,359.94,3.25,0.25,0.08,0.07
1,5018,359.94,3.25,0.25,-0.18,0.75
1,5021,359.94,4.88,0.25,-0.18,0.75
1,5023,359.94,5.38,0.19,-0.02,1.43
1,5025,359.94,5.38,0.19,-0.63,1.06
1,5029,359.94,-0.06,0.06,-0.63,1.06
1,5030,359.94,-4.38,-0.06,-0.44,0.07
1,5033,359.94,-4.38,-0.06,0.47,-0.61
1,5036,359.94,-3.63,0.75,0.47,-0.61
1,5037,359.94,0.44,1.31,-0.32,-0.44
1,5039,359.94,0.44,1.31,-0.11,0.48
1,5041,359.94,-0.25,0.81,-0.11,0.48
1,5043,0.0,-2.63,0.12,-0.61,-0.59
1,5045,0.0,-2.63,0.12,-0.61,-0.59
1,5047,0.0,-2.06,-0.44,-0.41,0.61
1,5050,0.0,-2.06,-0.44,-0.41,0.61
1,5052,0.0,0.94,-0.37,-0.09,-0.23
1,5054,359.94,-0.25,1.19,-0.49,-0.56
1,5057,359.94,-0.25,1.19,-0.49,-0.56
1,5059,359.94,-3.25,0.94,-0.82,-1.59
1,5061,0.0,-3.25,0.94,-0.82,-1.59
1,5063,0.0,-3.31,0.0,-0.7,-1.38
1,5065,0.0,-3.31,0.0,-0.7,-1.38
1,5068,0.0,0.06,-0.44,0.33,-1.58
1,5071,0.0,1.88,1.12,0.05,-0.25
1,5073,0.0,1.88,1.12,0.05,-0.25
1,5076,0.0,-0.25,1.63,-0.21,-1.01
1,5078,0.0,-0.06,0.31,-0.64,-1.56
1,5080,0.0,-0.06,0.31,-0.64,-1.56
1,5082,0.0,2.31,-1.25,0.01,-1.52
1,5084,0.0,2.31,-1.25,0.01,-1.52
1,5087,359.94,4.0,-0.69,0.25,-0.69
1,5089,359.94,4.0,-0.69,0.04,-0.66
1,5092,359.94,1.81,0.69,0.04,-0.66
1,5094,359.94,-0.69,0.75,-0.67,-0.19
1,5097,359.94,-0.69,0.75,-1.12,0.13
1,5098,359.94,-1.5,-0.69,-1.12,0.13
1,5101,359.94,-0.44,-1.19,-0.54,0.6
1,5103,359.94,-0.44,-1.19,-0.54,0.6
1,5107,359.94,0.06,-0.5,-0.16,0.92
1,5109,359.94,1.31,0.25,-0.08,0.87
1,5112,359.94,1.31,0.25,-0.08,0.87
1,5115,359.94,1.69,-0.25,-0.66,0.67
1,5116,359.94,1.75,-1.44,-0.27,0.19
1,5118,359.94,1.75,-1.44,-0.27,0.19
1,5120,359.94,0.88,-1.75,-0.1,-0.01
1,5122,359.94,0.88,-1.75,-0.1,-0.01
1,5125,359.94,-0.81,-0.75,0.43,-0.54
1,5127,359.88,-1.12,0.56,0.42,-0.84
1,5131,359.88,-1.12,0.56,0.42,-0.84
1,5132,359.88,-2.5,0.5,-0.42,0.72
1,5133,359.94,-3.25,-0.06,-0.82,0.22
1,5135,359.94,-3.25,-0.06,-0.82,0.22
1,5137,359.94,-4.06,-1.0,-0.5,0.46
1,5139,359.94,-4.06,-1.0,-0.5,0.46
1,5141,0.0,-0.75,-0.37,-0.18,-1.13
1,5144,0.0,-0.75,-0.37,-0.18,-1.13
1,5147,0.0,2.56,1.56,-0.33,-1.86
1,5149,0.0,0.75,1.25,-0.42,-0.54
1,5152,0.0,0.75,1.25,-0.42,-0.54
1,5154,0.0,-1.56,-0.75,-0.19,-2.9
1,5155,0.0,-1.56,-0.75,-0.19,-2.9
1,5157,0.0,-2.19,-1.37,-0.38,-1.24
1,5160,0.0,-2.19,-1.37,-0.38,-1.24
1,5161,0.0,2.5,0.12,0.08,0.54
1,5162,0.0,2.56,1.63,-0.88,1.69
1,5163,0.0,2.56,1.63,-0.88,1.69
1,5166,0.0,-1.0,1.31,-0.19,-0.5
1,5167,0.0,-2.0,-0.5,-0.44,-0.22
1,5169,0.0,-2.0,-0.5,-0.44,-0.22
1,5171,0.0,4.0,-1.19,0.51,-0.66
1,5173,0.0,4.0,-1.19,0.51,-0.66
1,5175,0.0,7.88,0.31,0.72,1.19
1,5178,0.0,7.88,0.31,0.72,1.19
1,5181,0.0,1.19,1.37,-0.61,2.34
1,5183,0.0,-6.44,1.12,-0.6,-2.23
1,5185,0.0,-6.44,1.12,-0.6,-2.23
1,5187,0.0,-5.75,-1.31,-0.04,-2.05
1,5189,0.0,-5.75,-1.31,-0.04,-2.05
1,5191,0.0,1.63,-1.81,-0.18,-1.07
1,5193,359.94,1.63,-1.81,-0.18,-1.07
1,5196,359.94,3.13,0.0,0.34,1.26
1,5199,359.94,-1.37,0.88,-0.77,0.16
1,5201,359.94,-1.37,0.88,-0.94,0.2
1,5204,359.94,-2.44,-0.69,-0.94,0.2
1,5207,359.88,0.06,-3.06,-0.93,0.2
1,5209,359.88,0.06,-3.06,-0.93,0.2
1,5210,359.94,1.19,-1.75,0.43,0.56
1,5212,359.94,1.19,-1.75,0.43,0.56
1,5215,359.94,0.19,0.94,-0.23,0.28
1,5217,0.0,-1.75,1.56,-0.67,-0.3
1,5220,0.0,-1.75,1.56,-0.67,-0.3
1,5223,0.0,-0.25,0.63,-0.36,-0.92
1,5225,0.0,-0.25,0.63,-0.35,-0.39
1,5227,0.0,-0.19,-0.94,-0.35,-0.39
1,5229,0.0,-1.44,-1.12,0.14,-0.85
1,5231,0.0,-1.44,-1.12,0.14,-0.85
1,5233,0.0,-1.69,0.12,0.19,-1.58
1,5236,0.0,-1.69,0.12,0.19,-1.58
1,5238,0.0,-0.37,0.94,0.34,-2.01
1,5240,0.0,-0.37,0.94,-0.23,-0.25
1,5243,0.0,2.88,0.81,-0.23,-0.25
1,5245,0.0,3.06,-0.25,-0.21,-0.6
1,5247,0.0,3.06,-0.25,-0.21,-0.6
1,5249,0.0,1.31,0.06,-0.23,-0.22
1,5251,0.0,1.31,0.06,-0.23,-0.22
1,5254,0.0,-1.12,0.5,-0.39,0.36
1,5256,0.0,-2.06,0.63,-0.39,0.25
1,5259,0.0,-2.06,0.63,-0.39,0.25
1,5262,0.0,-0.63,0.44,-0.58,0.5
1,5264,359.94,0.37,0.06,-0.71,0.72
1,5266,359.94,0.37,0.06,-0.71,0.72
1,5267,359.94,1.37,-0.25,-0.42,-0.16
1,5269,359.94,1.37,-0.25,-0.42,-0.16
1,5271,359.94,2.88,0.25,-0.39,-0.11
1,5274,359.94,2.88,0.25,-0.39,-0.11
1,5277,359.94,2.81,0.31,-0.41,0.4
1,5279,359.94,1.81,-0.19,-0.16,0.89
1,5282,359.94,1.81,-0.19,-0.16,0.89
1,5283,359.94,-0.5,-0.56,-0.4,0.77
1,5285,359.94,-0.5,-0.56,-0.4,0.77
1,5287,359.94,-1.5,-1.44,-0.19,0.06
1,5289,359.94,-1.5,-1.44,0.14,-0.01
1,5292,359.94,-1.69,-1.44,0.14,-0.01
1,5295,359.94,-1.88,-0.31,0.2,-0.02
1,5298,359.94,-1.88,-0.31,0.36,-0.61
1,5298,359.94,-1.69,0.25,0.36,-0.61
1,5299,359.88,-2.06,0.44,-0.05,-1.6
1,5301,359.88,-2.06,0.44,-0.05,-1.6
1,5302,359.94,-2.06,-0.56,-0.27,-0.56
1,5304,359.94,-2.06,-0.56,-0.27,-0.56
1,5307,359.94,2.19,-0.75,-0.42,-0.05
1,5310,0.0,2.44,0.94,0.59,1.09
1,5312,0.0,2.44,0.94,0.59,1.09
1,5316,0.0,-0.5,1.06,-0.45,-1.38
1,5317,0.0,-6.25,-0.19,-0.48,-1.28
1,5319,0.0,-6.25,-0.19,-0.48,-1.28
1,5321,0.0,-6.31,-1.37,0.12,-3.07
1,5323,0.0,-6.31,-1.37,0.12,-3.07
1,5325,0.0,0.12,-1.0,0.36,-0.61
1,5328,0.0,0.12,-1.0,0.2,0.01
1,5331,0.0,3.19,1.06,0.2,0.01
1,5333,0.0,2.06,2.25,-0.41,-0.63
1,5336,0.0,2.06,2.25,-0.53,-0.76
1,5338,0.0,0.25,0.37,-0.53,-0.76
1,5340,0.0,0.25,0.37,-0.56,0.57
1,5342,0.0,1.5,-0.75,-0.56,0.57
1,5344,0.0,1.5,-0.75,-0.33,0.9
1,5347,0.0,3.44,-0.12,-0.33,0.9
1,5349,0.0,1.94,1.37,-0.05,0.32
1,5351,0.0,1.94,1.37,-1.01,0.78
1,5354,0.0,0.56,1.69,-1.01,0.78
1,5356,0.0,0.88,0.0,-0.32,0.11
1,5358,0.0,0.88,0.0,-0.32,0.11
1,5360,0.0,1.88,-0.75,-0.11,0.54
1,5362,0.0,1.88,-0.75,-0.11,0.54
1,5365,0.0,2.19,0.75,0.3,0.79
1,5367,0.0,0.5,1.56,-0.04,0.33
1,5370,0.0,0.5,1.56,-0.04,0.33
1,5373,0.0,-0.12,-0.63,-0.48,-1.04
1,5374,359.94,-0.12,-0.63,0.0,-0.4
1,5377,359.94,0.31,-3.56,0.0,-0.4
1,5379,359.94,0.31,-3.56,0.56,-0.45
1,5381,359.94,0.63,-3.06,0.56,-0.45
1,5383,359.88,-1.5,0.56,0.11,-0.55
1,5386,359.88,-1.5,0.56,0.11,-0.55
1,5388,359.88,-4.69,1.44,-0.71,-1.11
1,5390,359.94,-5.19,0.25,-1.24,-0.95
1,5393,359.94,-5.19,0.25,-1.24,-0.95
1,5395,359.94,-2.19,-1.44,-0.14,-0.73
1,5397,0.0,-2.19,-1.44,-0.14,-0.73
1,5399,0.0,0.69,0.31,-0.22,0.31
1,5401,0.0,0.69,0.31,-0.22,0.31
1,5404,0.0,0.88,1.56,-0.14,-0.02
1,5406,0.0,0.06,1.31,-1.53,0.49
1,5409,359.94,0.06,1.31,-1.53,0.49
1,5411,359.94,0.94,-1.06,-0.51,-0.19
1,5414,359.94,2.25,-1.19,0.09,0.3
1,5416,359.94,2.25,-1.19,0.09,0.3
1,5418,359.94,2.25,0.56,0.28,1.09
1,5420,359.94,2.25,0.56,0.28,1.09
1,5422,359.94,-0.75,1.88,-0.67,0.6
1,5424,359.94,-0.75,1.88,-0.67,0.6
1,5428,359.94,-2.56,0.25,-0.56,0.0
1,5430,0.0,-1.5,-1.06,0.1,-0.73
1,5433,0.0,-1.5,-1.06,0.72,-1.04
1,5434,0.0,1.37,-0.06,0.72,-1.04
1,5436,0.0,1.37,-0.06,-0.22,-0.82
1,5437,0.0,2.44,1.31,-0.22,-0.82
1,5437,0.0,1.69,0.88,-0.22,-1.07
1,5439,0.0,1.69,0.88,-0.22,-1.07
1,5442,0.0,1.56,-0.19,-0.38,-0.31
1,5444,0.0,1.56,-0.19,0.43,1.49
1,5447,0.0,4.75,-0.56,0.43,1.49
1,5449,0.0,1.44,0.12,-0.67,0.4
1,5451,0.0,1.44,0.12,-0.67,0.4
1,5453,0.0,-1.69,0.63,0.0,0.21
1,5455,0.0,-1.69,0.63,0.0,0.21
1,5458,0.0,-3.5,-0.31,-1.08,-0.35
1,5459,359.94,-0.19,-2.31,-0.47,-0.29
1,5462,359.94,-0.19,-2.31,-0.47,-0.29
1,5465,359.94,3.06,-2.38,0.1,0.82
1,5467,359.88,-2.81,-0.31,0.02,-0.35
1,5469,359.88,-2.81,-0.31,0.02,-0.35
1,5471,359.88,-6.63,1.31,0.0,-2.73
1,5473,359.88,-6.63,1.31,0.0,-2.73
1,5475,359.94,-3.38,0.63,-0.64,-2.51
1,5477,359.94,-3.38,0.63,-0.64,-2.51
1,5481,359.94,2.69,-0.5,0.85,-2.03
1,5483,359.94,3.5,0.19,-0.24,-0.69
1,5486,359.94,3.5,0.19,-0.24,-0.69
1,5487,359.94,-2.81,0.75,-0.4,-1.01
1,5489,359.94,-2.81,0.75,-0.4,-1.01
1,5491,359.94,-2.81,0.88,-0.61,-1.93
1,5493,359.94,-2.81,0.88,-0.16,-0.45
1,5497,359.94,1.0,0.0,-0.16,-0.45
1,5499,359.94,2.38,-0.31,0.25,0.33
1,5501,359.94,2.38,-0.31,-0.45,-0.01
1,5504,359.94,-0.75,0.44,-0.45,-0.01
1,5506,359.94,-2.44,0.5,-0.54,-0.08
1,5509,359.94,-2.44,0.5,-1.1,-0.19
1,5512,359.94,-0.44,0.12,-1.1,-0.19
1,5515,359.94,1.31,-0.37,-0.2,0.73
1,5517,359.94,1.31,-0.37,-0.09,0.62
1,5520,359.94,-0.63,-0.31,-0.09,0.62
1,5523,359.94,-0.56,0.12,-0.4,0.29
1,5524,359.94,-0.56,0.12,-0.01,-0.77
1,5526,359.94,1.0,-0.06,-0.01,-0.77
1,5529,359.94,1.0,-0.06,0.06,-0.62
1,5531,359.94,3.06,0.25,0.06,-0.62
1,5533,359.94,2.31,0.5,0.05,-1.17
1,5536,359.94,2.31,0.5,0.05,-1.17
1,5538,359.94,0.81,0.5,-0.05,-1.24
1,5540,359.94,1.25,0.44,-0.25,-0.65
1,5543,359.94,1.25,0.44,-0.25,-0.65
1,5544,359.94,1.75,0.19,-0.16,0.06
1,5547,359.94,1.75,0.19,-0.59,1.25
1,5550,359.94,1.0,0.0,-0.59,1.25
1,5552,359.94,-0.69,-0.06,-0.35,0.23
1,5554,359.94,-0.69,-0.06,-0.39,0.0
1,5557,359.94,-2.31,-0.81,-0.39,0.0
1,5560,359.94,-1.81,-0.88,0.49,-0.41
1,5562,359.88,-1.81,-0.88,-0.4,-0.83
1,5564,359.88,-2.81,0.63,-0.4,-0.83
1,5566,359.88,-2.81,0.63,-1.03,-0.34
1,5570,359.88,-4.44,1.06,-1.03,-0.34
1,5571,359.88,-3.19,-0.06,-0.75,-0.46
1,5572,359.94,-3.19,-0.06,-0.75,-0.46
1,5573,359.94,-0.5,-0.31,0.17,0.45
1,5574,359.94,2.13,0.63,0.16,0.92
1,5577,359.94,2.13,0.63,0.16,0.92
1,5579,359.94,2.5,1.69,-0.56,0.44
1,5581,359.94,2.5,1.69,-0.56,0.44
1,5583,359.94,1.37,1.12,-0.64,1.21
1,5585,359.94,1.37,1.12,-0.7,0.07
1,5588,359.94,-0.31,-1.06,-0.7,0.07
1,5590,359.94,-0.88,-1.06,1.47,-0.95
1,5593,359.94,-0.88,-1.06,-0.78,-0.1
1,5596,359.94,-1.5,1.5,-0.78,-0.1
1,5599,359.88,0.25,0.94,-1.02,-0.18
1,5601,359.88,0.25,0.94,-1.02,-0.18
1,5602,359.88,-1.56,-0.69,-0.71,-0.09
1,5604,359.88,-1.56,-0.69,-0.71,-0.09
1,5607,359.88,-3.06,-1.37,-0.24,0.22
1,5609,359.88,-1.88,0.19,-0.1,-0.07
1,5612,359.88,-1.88,0.19,-0.1,-0.07
1,5616,359.88,1.75,1.56,-0.36,0.08
1,5618,359.88,4.5,1.0,-0.32,-0.07
1,5620,359.88,4.5,1.0,-0.32,-0.07
1,5621,359.88,3.5,-0.75,-0.82,-0.09
1,5623,359.88,3.5,-0.75,-0.82,-0.09
1,5626,359.88,1.56,-1.81,0.24,-0.55
1,5628,359.88,1.12,-0.88,0.16,-0.14
1,5631,359.88,1.12,-0.88,0.16,-0.14
1,5634,359.81,1.12,-0.06,0.04,-0.13
1,5636,359.81,-0.37,-0.75,-0.39,-0.21
1,5638,359.81,-0.37,-0.75,-0.39,-0.21
1,5640,359.81,-2.19,-1.69,-0.09,-0.22
1,5642,359.81,-2.19,-1.69,-0.09,-0.22
1,5643,359.88,-3.81,-1.25,0.25,-0.2
1,5646,359.88,-3.81,-1.25,0.25,-0.2
1,5649,359.88,-3.5,0.63,-0.21,-1.48
1,5651,359.88,-2.0,1.19,-0.56,-0.96
1,5654,359.88,-2.0,1.19,-0.56,-0.96
1,5657,359.88,-0.25,0.31,-0.45,0.01
1,5659,359.88,-0.25,0.31,-0.15,0.22
1,5662,359.88,0.56,-0.37,-0.15,0.22
1,5665,359.88,0.25,-0.12,-0.42,0.58
1,5667,359.88,0.25,-0.12,-0.62,0.24
1,5670,359.88,-0.25,0.81,-0.62,0.24
1,5673,359.88,0.31,0.75,-0.39,-0.24
2,5675,359.88,0.31,0.75,-0.07,0.12
2,5677,359.88,0.69,-0.12,-0.07,0.12
2,5679,359.88,0.37,-0.06,-0.01,-0.4
2,5682,359.88,0.37,-0.06,0.01,-0.67
2,5685,359.88,-0.69,0.0,0.01,-0.67
2,5687,359.88,-0.75,0.69,-0.33,-1.01
2,5689,359.88,-0.75,0.69,-0.17,-0.98
2,5692,359.88,-0.44,0.31,-0.17,-0.98
2,5694,359.88,0.0,-0.19,-0.23,-0.9
2,5697,359.88,0.0,-0.19,0.07,-0.68
2,5701,359.88,0.12,-0.5,0.07,-0.68
2,5702,359.88,0.25,-0.06,-0.72,-0.1
2,5706,359.88,0.25,-0.06,-0.11,0.12
2,5707,359.88,0.88,0.5,-0.11,0.12
2,5708,359.88,1.63,0.12,-0.54,0.42
2,5710,359.88,1.63,0.12,-0.39,0.42
2,5712,359.88,1.5,0.06,-0.39,0.42
2,5714,359.88,1.25,0.19,-0.54,-0.74
2,5717,359.94,1.25,0.19,-0.54,-0.74
2,5720,359.94,2.94,1.0,-0.18,0.19
2,5722,359.94,0.69,-0.75,-0.32,1.24
2,5725,359.94,0.69,-0.75,0.42,-0.3
2,5727,359.94,-1.81,-0.75,0.42,-0.3
2,5729,359.94,-4.88,-0.69,-0.14,0.0
2,5731,359.94,-4.88,-0.69,-0.14,0.0
2,5733,359.94,-2.31,0.12,-1.32,-0.45
2,5735,359.88,-2.31,0.12,-1.32,-0.45
2,5739,359.88,1.0,0.0,-0.21,0.66
2,5740,359.88,-0.06,-0.31,-0.64,-0.09
2,5743,359.88,-0.06,-0.31,-0.64,-0.09
2,5746,359.81,-3.94,-0.31,0.15,-0.77
2,5748,359.88,-4.25,-0.12,-0.41,-1.14
2,5750,359.88,-4.25,-0.12,-0.41,-1.14
2,5752,359.88,-0.31,0.37,-0.17,-0.83
2,5754,359.88,-0.31,0.37,-0.17,-0.83
2,5756,359.88,3.13,1.19,-0.25,-0.44
2,5759,359.88,3.13,1.19,-0.25,-0.44
2,5762,359.88,1.69,0.94,-0.37,-0.35
2,5763,359.88,-1.88,-0.12,-0.36,-0.96
2,5766,359.88,-1.88,-0.12,-0.36,-0.96
2,5768,359.88,-0.75,-0.31,-0.06,-1.25
2,5770,359.88,-0.75,-0.31,-0.06,-1.25
2,5772,359.88,2.38,-0.12,-0.12,-0.22
2,5775,359.88,2.38,-0.12,0.45,-0.24
2,5778,359.88,2.69,0.37,0.45,-0.24
2,5780,359.88,-0.19,0.5,-0.22,-0.12
2,5782,359.88,-0.19,0.5,-0.61,-0.4
2,5785,359.88,-1.31,0.44,-0.61,-0.4
2,5788,359.94,0.31,0.06,-0.63,0.22
2,5790,359.94,0.31,0.06,-0.63,0.22
2,5792,359.94,1.69,0.06,-0.28,0.6
2,5794,359.94,1.69,0.06,-0.28,0.6
2,5797,359.94,0.81,0.37,-0.31,0.85
2,5800,359.94,0.0,-0.19,-0.74,0.49
2,5802,359.94,0.0,-0.19,-0.37,0.37
2,5805,359.94,0.63,-1.25,-0.37,0.37
2,5807,359.88,1.56,-1.94,-0.32,0.59
2,5810,359.88,1.56,-1.94,0.04,-0.08
2,5813,359.88,0.81,-1.19,0.04,-0.08
2,5815,359.88,-1.5,0.19,0.0,-0.77
2,5817,359.88,-1.5,0.19,-0.13,-0.96
2,5820,359.88,-3.31,0.37,-0.13,-0.96
2,5823,359.88,-3.19,-0.06,-0.11,-0.58
2,5825,359.88,-3.19,-0.06,0.01,-0.96
2,5827,359.88,-3.13,-0.19,0.01,-0.96
2,5829,359.88,-3.31,0.25,-0.11,-1.66
2,5831,359.88,-3.31,0.25,-0.11,-1.66
2,5833,359.88,-2.13,0.37,-0.13,-1.38
2,5836,359.88,-2.13,0.37,-0.13,-1.38
2,5839,359.88,0.25,0.56,0.04,-1.04
2,5841,359.88,2.75,0.63,-0.25,0.14
2,5844,359.88,2.75,0.63,-0.25,0.14
2,5846,359.88,1.5,0.31,-0.48,-0.02
2,5847,359.88,1.5,0.31,-0.71,0.0
2,5848,359.88,-0.31,0.12,-0.71,0.0
2,5850,359.88,-0.44,0.0,-0.28,-0.15
2,5852,359.88,-0.44,0.0,-0.37,0.56
2,5855,359.88,0.5,-0.06,-0.37,0.56
2,5857,359.88,2.38,1.69,0.22,1.11
2,5860,359.94,2.38,1.69,-0.52,-0.04
2,5862,359.94,1.88,0.37,-0.52,-0.04
2,5863,359.94,0.0,0.12,-0.58,1.33
2,5865,359.94,0.0,0.12,-0.58,1.33
2,5867,0.0,-2.13,-0.5,-0.8,1.06
2,5870,359.94,-2.13,-0.5,-0.8,1.06
2,5873,359.94,-2.81,0.94,-1.23,-1.05
2,5875,359.94,0.75,-0.44,-0.32,0.48
2,5876,359.94,0.75,-0.44,-0.32,0.48
2,5878,359.88,1.69,-0.75,-0.33,0.29
2,5880,359.88,1.69,-0.75,-0.33,0.29
2,5882,359.88,1.5,-1.25,0.14,-0.46
2,5884,359.81,1.5,-1.25,-0.53,-0.77
2,5887,359.81,-1.37,-0.31,-0.53,-0.77
2,5890,359.81,-0.44,0.31,0.0,-1.2
2,5892,359.88,-0.44,0.31,-0.07,0.04
2,5895,359.88,2.0,0.37,-0.07,0.04
2,5897,359.88,0.88,-0.19,0.38,-0.44
2,5900,359.88,0.88,-0.19,0.38,-0.44
2,5901,359.88,-2.13,-0.19,0.0,-0.22
2,5903,359.88,-2.13,-0.19,0.0,-0.22
2,5906,359.88,-4.0,0.31,-0.45,-1.2
2,5909,359.88,-2.81,0.37,-0.56,0.0
2,5911,359.88,-2.81,0.37,-0.56,0.0
2,5914,359.88,-1.69,-0.37,-0.29,-0.07
2,5916,359.88,-1.75,-0.25,0.68,-0.89
2,5918,359.88,-1.75,-0.25,0.68,-0.89
2,5921,359.88,-0.44,0.94,-0.4,-0.32
2,5923,359.88,1.69,0.88,-0.61,0.28
2,5926,359.88,1.69,0.88,-0.61,0.28
2,5929,359.88,1.37,0.06,-0.72,0.33
2,5930,359.88,0.5,-0.44,-0.4,-0.04
2,5933,359.88,0.5,-0.44,-0.4,-0.04
2,5935,359.88,-0.75,0.12,-0.24,-0.3
2,5938,359.88,-0.75,0.12,-0.54,0.61
2,5941,359.88,0.19,0.81,-0.54,0.61
2,5944,359.88,0.06,0.56,-0.55,0.3
2,5946,359.88,0.06,0.56,-0.57,0.22
2,5949,359.88,-0.69,0.12,-0.57,0.22
2,5951,359.88,-0.75,0.06,-0.42,-0.28
2,5953,359.88,-0.37,0.44,-0.11,-0.82
2,5955,359.88,-0.37,0.44,-0.11,-0.82
2,5958,359.88,1.12,0.94,-0.26,-1.06
2,5961,359.88,1.12,0.94,-0.26,-1.06
2,5964,359.88,1.69,0.44,-0.09,-1.33
2,5966,359.88,2.31,-0.44,-0.01,-0.85
2,5969,359.88,2.31,-0.44,0.08,-1.08
2,5972,359.88,2.44,-0.63,0.08,-1.08
2,5974,359.88,1.63,0.19,0.0,-0.74
2,5975,359.88,1.63,0.19,0.0,-0.74
2,5976,359.88,1.31,0.56,-0.27,-0.48
2,5978,359.88,1.31,0.56,-0.27,-0.48
2,5981,359.88,0.44,-0.75,-0.42,0.51
2,5983,359.88,0.25,-1.63,-0.19,1.28
2,5986,359.94,0.25,-1.63,0.72,0.94
2,5989,359.94,1.44,-1.63,0.72,0.94
2,5990,359.94,1.12,-0.56,-0.18,-0.97
2,5992,359.94,1.12,-0.56,-0.18,-0.97
2,5995,359.94,-2.56,0.44,0.21,-0.61
2,5997,359.88,-2.56,0.44,0.21,-0.61
2,5999,359.88,-4.38,0.37,-0.91,-0.34
2,6002,359.88,-3.56,-0.19,-0.21,-0.47
2,6005,359.88,-3.56,-0.19,-0.21,-0.47
2,6008,359.88,0.63,-0.56,-0.99,0.42
2,6009,359.81,-3.38,-0.69,0.05,-1.51
2,6011,359.81,-3.38,-0.69,0.05,-1.51
2,6013,359.88,-3.81,0.12,-0.66,-2.59
2,6015,359.88,-3.81,0.12,-0.66,-2.59
2,6019,359.88,-0.75,0.94,0.41,-1.28
2,6020,359.88,-0.75,0.94,-0.1,-0.52
2,6024,359.88,4.19,0.75,-0.1,-0.52
2,6027,359.88,3.25,0.37,-0.75,-0.62
2,6029,359.88,0.44,-0.44,0.12,-1.35
2,6031,359.88,0.44,-0.44,0.12,-1.35
2,6033,359.88,0.44,-0.12,-0.75,-0.28
2,6036,359.88,0.44,-0.12,-0.75,-0.28
2,6039,359.88,3.13,0.31,0.11,0.8
2,6042,359.88,1.69,0.88,-0.64,1.4
2,6044,359.94,1.69,0.88,-0.6,-0.04
2,6047,359.94,-1.31,1.25,-0.6,-0.04
2,6049,359.94,-1.94,1.0,-0.49,-0.79
2,6051,359.94,-1.94,1.0,-0.49,-0.79
2,6053,0.0,2.88,-0.12,-0.07,0.79
2,6056,359.94,2.88,-0.12,-0.07,0.79
2,6058,359.94,4.81,0.0,0.34,0.37
2,6060,359.94,1.88,-0.12,-0.34,-0.83
2,6063,359.94,1.88,-0.12,-0.34,-0.83
2,6066,359.94,-0.31,-0.81,-0.1,-0.95
2,6068,359.88,-0.5,-1.81,0.28,0.42
2,6070,359.88,-0.5,-1.81,0.28,0.42
2,6072,359.88,-0.31,-2.0,-0.15,0.87
2,6074,359.88,-0.31,-2.0,-0.15,0.87
2,6076,359.88,-2.44,-0.44,-0.34,0.66
2,6078,359.88,-2.44,-0.44,-0.34,0.66
2,6082,359.88,-4.31,0.94,-0.96,0.21
2,6085,359.88,-3.19,-0.12,-0.32,-0.93
2,6086,359.88,-3.19,-0.12,0.14,-0.98
2,6089,359.88,-1.63,-1.0,0.14,-0.98
2,6091,359.88,-1.06,-0.44,0.09,-0.78
2,6094,359.88,-1.06,-0.44,0.09,-0.78
2,6096,359.88,-0.88,0.69,-0.27,-1.42
2,6099,359.88,1.25,1.0,-0.11,-1.34
2,6103,359.88,1.25,1.0,-0.11,-1.34
2,6103,359.88,2.63,0.44,-0.29,-0.22
2,6105,359.88,0.69,-0.06,0.11,-0.57
2,6107,359.88,0.69,-0.06,0.11,-0.57
2,6109,359.88,-1.31,0.56,-0.54,0.39
2,6111,359.88,-1.31,0.56,-0.54,0.39
2,6113,359.88,-0.81,1.19,0.55,-0.36
2,6116,359.94,-0.81,1.19,0.55,-0.36
2,6119,359.94,1.94,0.19,-0.44,1.17
2,6121,359.94,1.25,0.19,-0.21,-0.02
2,6124,359.94,1.25,0.19,-0.21,-0.02
2,6125,359.94,-0.19,0.37,-0.56,-1.41
2,6127,359.94,-0.19,0.37,-0.37,-0.79
2,6131,359.94,0.06,1.12,-0.37,-0.79
2,6134,359.94,1.75,0.06,-0.19,-0.82
2,6136,359.94,1.75,0.06,0.0,-0.11
2,6139,359.94,2.19,-0.75,0.0,-0.11
2,6142,359.94,1.0,-0.37,-0.21,0.15
2,6144,359.94,1.0,-0.37,-0.56,0.16
2,6146,359.94,0.31,0.06,-0.56,0.16
2,6148,359.94,1.19,-0.31,-0.59,0.55
2,6151,359.94,1.19,-0.31,-0.59,0.55
2,6154,359.94,0.94,-0.88,-0.42,0.31
2,6155,359.94,0.31,-0.88,-0.18,-0.3
2,6158,359.94,0.31,-0.88,-0.18,-0.3
2,6162,359.94,-0.44,-0.75,-0.02,-0.7
2,6164,359.94,-0.44,-0.44,-0.06,-0.51
2,6166,359.88,-0.44,-0.44,-0.06,-0.51
2,6169,359.88,-0.81,-0.44,0.06,-0.48
2,6172,359.88,-1.63,-0.37,-0.43,-0.39
2,6174,359.88,-1.63,-0.37,-0.43,-0.39
2,6177,359.88,-1.81,-0.19,-0.24,-0.25
2,6179,359.88,-1.56,-0.06,-0.63,0.0
2,6182,359.88,-1.56,-0.06,-0.26,0.0
2,6184,359.88,-1.19,-0.06,-0.26,0.0
2,6186,359.88,-1.19,-0.06,-0.47,-0.22
2,6189,359.88,-0.75,0.0,-0.47,-0.22
2,6192,359.88,-1.06,0.25,-0.22,-0.41
